GP_CODE,Order,Seasonal_Order,MSE,RMSE,MAPE,Runtime_Seconds,Status
E83622,"(0, 0, 1)","(0, 1, 0, 12)",270288.7586892485,519.8930261979367,15.600660954400281,3.326681137084961,Success
E83637,"(0, 0, 0)","(0, 0, 0, 12)",316408.4688581314,562.5019723148812,10.898093686402744,0.21222400665283203,Success
E83638,"(0, 0, 0)","(0, 0, 0, 12)",30155.747116493618,173.65410192821136,11.028511837637389,0.25796985626220703,Success
E83639,"(1, 0, 0)","(1, 1, 0, 12)",65508.76686603811,255.94680475840698,6.915576556345003,1.222304105758667,Success
E83653,"(0, 1, 1)","(2, 0, 0, 12)",148814.72997403998,385.76512280666327,11.303765326263587,4.238661289215088,Success
E83668,"(0, 0, 0)","(0, 0, 0, 12)",71436.50144175318,267.27607719688115,12.131283350277391,0.24573636054992676,Success
E84002,"(0, 1, 1)","(0, 0, 0, 12)",95108.25582782232,308.3962642896673,6.545329612532007,0.440248966217041,Success
E84003,"(0, 1, 1)","(0, 0, 0, 12)",131423.93191344992,362.5243880257574,4.975398899993121,0.47681403160095215,Success
E84004,"(1, 0, 0)","(0, 0, 0, 12)",190777.9703184664,436.7813758832517,9.5636945894225,0.26141786575317383,Success
E84005,"(0, 0, 0)","(0, 0, 0, 12)",276103.19261822343,525.4552241801612,12.384945470739694,0.20299816131591797,Success
E84006,"(0, 0, 1)","(0, 0, 1, 12)",1290586.3964279587,1136.0397864634665,10.44646980667624,0.6344246864318848,Success
E84007,"(1, 0, 0)","(0, 0, 0, 12)",94573.38777311229,307.5278650352067,11.572991912367272,0.2700328826904297,Success
E84008,"(0, 1, 0)","(0, 0, 0, 12)",494384.3333333333,703.1246925925254,13.778240383668491,0.3266141414642334,Success
E84009,"(0, 0, 0)","(0, 0, 0, 12)",500434.2589388701,707.4137819825609,8.652882142872391,0.19775819778442383,Success
E84011,"(1, 0, 0)","(0, 0, 0, 12)",3309.9328630735986,57.5320159830472,7.997358897806643,0.2252662181854248,Success
E84012,"(0, 1, 1)","(0, 0, 0, 12)",122565.37752553652,350.09338400709106,8.101252237773005,0.5262870788574219,Success
E84013,"(0, 1, 0)","(1, 1, 0, 12)",474003.90765917563,688.4794170192567,11.131817087714579,1.2920467853546143,Success
E84014,"(0, 1, 0)","(0, 0, 0, 12)",380246.5,616.6413057848137,12.409757682993177,0.32909488677978516,Success
E84015,"(0, 0, 0)","(0, 0, 0, 12)",382697.0322952702,618.625114504148,7.03634127305357,0.20833778381347656,Success
E84017,"(0, 1, 0)","(0, 0, 0, 12)",394954.0,628.4536577982501,18.211037095362656,0.3355519771575928,Success
E84018,"(0, 0, 0)","(0, 0, 0, 12)",89981.76326412917,299.9696039003438,7.237613105750085,0.19839811325073242,Success
E84020,"(0, 0, 0)","(0, 0, 0, 12)",270570.0273933092,520.1634621859836,8.013670670433852,0.22200417518615723,Success
E84021,"(0, 0, 1)","(0, 0, 0, 12)",730796.0810765127,854.8661188025367,11.58760094530243,0.28972411155700684,Success
E84022,"(1, 0, 0)","(0, 0, 0, 12)",57020.952121920454,238.79060308546576,8.372780869794788,0.23508715629577637,Success
E84024,"(1, 0, 2)","(1, 0, 0, 12)",3056244.0015180726,1748.211658100378,16.83455396400818,2.0493428707122803,Success
E84025,"(1, 0, 0)","(1, 1, 0, 12)",1657548.1050078261,1287.4580012597794,9.900351343892904,0.7382960319519043,Success
E84030,"(0, 1, 1)","(1, 1, 0, 12)",44232.858398699376,210.31609163042987,9.739674242788288,2.590519905090332,Success
E84031,"(0, 0, 0)","(0, 0, 0, 12)",904567.5833333334,951.0875792130468,13.551703895027693,0.24955987930297852,Success
E84032,"(0, 1, 0)","(0, 1, 1, 12)",210784.2788105161,459.1124903664853,21.252050501731016,0.6972527503967285,Success
E84033,"(0, 0, 0)","(0, 0, 0, 12)",155465.3607266435,394.29095947871224,12.890818024311635,0.21767210960388184,Success
E84036,"(0, 0, 1)","(0, 1, 0, 12)",170039.4681264772,412.3584219177259,7.6124118790125355,0.5955352783203125,Success
E84039,"(0, 1, 0)","(2, 0, 0, 12)",3572028.5795242046,1889.98110559979,15.637279997929602,1.6840119361877441,Success
E84040,"(0, 1, 3)","(0, 0, 0, 12)",21323.25436354076,146.02484159738287,7.72951955750162,1.1858539581298828,Success
E84042,"(0, 1, 1)","(0, 0, 0, 12)",209069.99890451017,457.2417291810866,10.553105868070471,0.977790117263794,Success
E84044,"(1, 0, 0)","(0, 0, 0, 12)",89051.21669233181,298.41450482899086,7.796249992897172,0.28032588958740234,Success
E84048,"(0, 0, 1)","(0, 0, 0, 12)",336503.3187851264,580.0890610803882,14.602827129667833,0.2839791774749756,Success
E84049,"(0, 1, 1)","(0, 0, 0, 12)",302751.4822295808,550.2285727128143,10.573996103170614,1.0131568908691406,Success
E84051,"(0, 0, 0)","(1, 1, 0, 12)",311852.25494080014,558.437333047138,13.653333508692821,1.7217810153961182,Success
E84053,"(0, 0, 1)","(0, 0, 0, 12)",32418.2672711668,180.05073526972,6.614550745481443,0.37073373794555664,Success
E84057,"(0, 0, 0)","(0, 0, 0, 12)",165993.77797001146,407.4233399917234,8.905942716750209,0.25115299224853516,Success
E84058,"(0, 0, 0)","(0, 0, 0, 12)",773339.2753748553,879.3971090325776,6.141192644077709,0.20895099639892578,Success
E84059,"(0, 0, 0)","(0, 0, 0, 12)",77629.47952710492,278.62067318687053,10.863767701768927,0.2360827922821045,Success
E84061,"(0, 1, 1)","(0, 0, 0, 12)",433721.2805059462,658.5751897133282,7.129217515425836,0.4418818950653076,Success
E84062,"(0, 1, 0)","(0, 0, 0, 12)",98511.66666666679,313.86568252465383,11.584981764894984,0.2962188720703125,Success
E84063,"(0, 0, 1)","(0, 0, 1, 12)",718184.6083211954,847.4577324688207,24.76048446101575,0.5781679153442383,Success
E84066,"(1, 0, 0)","(0, 0, 0, 12)",8260352.855122861,2874.0829589841105,22.914901482349574,0.2596149444580078,Success
E84067,"(0, 1, 1)","(2, 0, 0, 12)",110263.47008084734,332.0594375723228,5.979546169275062,2.735229969024658,Success
E84068,"(0, 1, 0)","(0, 0, 0, 12)",1377838.3333333333,1173.8135854271466,13.051140892687666,0.3086221218109131,Success
E84069,"(0, 1, 1)","(0, 0, 0, 12)",1195375.5678764917,1093.332322707278,9.161494504667015,0.34329867362976074,Success
E84070,"(0, 1, 2)","(0, 1, 0, 12)",226042.0309927982,475.43877733394675,21.58220822832629,0.6335649490356445,Success
E84074,"(0, 0, 0)","(0, 1, 1, 12)",689542.1054465642,830.3867204180015,18.626176375755268,0.9403531551361084,Success
E84076,"(2, 1, 0)","(1, 0, 0, 12)",58659.75707085509,242.19776438038213,5.376781598768154,1.4536077976226807,Success
E84078,"(0, 0, 1)","(0, 0, 0, 12)",715777.3596343872,846.0362637821072,20.386437886313068,0.3432199954986572,Success
E84080,"(0, 0, 0)","(0, 0, 0, 12)",116506.07497116503,341.32986240756173,8.285111149541741,0.2288367748260498,Success
E84083,"(0, 0, 0)","(0, 1, 0, 12)",59524.5,243.97643328813544,11.147022165866078,0.4641590118408203,Success
E84086,"(0, 1, 1)","(0, 0, 1, 12)",8111.599613255942,90.06441924120725,3.3121207645264708,1.372150182723999,Success
E84601,"(0, 1, 0)","(0, 0, 0, 12)",202476.33333333334,449.97370293533083,13.216223326731496,0.24293208122253418,Success
E84617,"(1, 0, 0)","(0, 0, 0, 12)",31698.233624058976,178.03997760070342,7.755127591829723,0.2692379951477051,Success
E84620,"(0, 0, 0)","(1, 1, 0, 12)",79831.54573663596,282.5447676681272,11.583568316817793,1.887866735458374,Success
E84626,"(0, 0, 0)","(0, 0, 1, 12)",74345.2647860872,272.6632809640623,15.140755921664109,0.9913291931152344,Success
E84635,"(0, 1, 0)","(0, 0, 0, 12)",88982.66666666667,298.29962565626306,12.210181873018106,0.34525489807128906,Success
E84637,"(2, 1, 1)","(1, 0, 0, 12)",21544.263443286163,146.7796424688593,7.330668147517137,3.420516014099121,Success
E84638,"(0, 1, 0)","(0, 0, 0, 12)",871545.6666666666,933.5661019267284,21.433521520098388,0.2600092887878418,Success
E84645,"(1, 0, 0)","(0, 0, 0, 12)",1174677.1608365483,1083.825244601983,18.319742004514627,0.3462493419647217,Success
E84646,"(0, 0, 1)","(0, 1, 0, 12)",22827.814627723714,151.08876406842342,6.849128053872795,0.5530540943145752,Success
E84647,"(1, 0, 0)","(0, 0, 0, 12)",91076.13863800034,301.78823475742115,14.341865445768262,0.23225712776184082,Success
E84653,"(0, 1, 0)","(0, 0, 0, 12)",40031.833333333336,200.07956750586337,6.399109895333985,0.2147998809814453,Success
E84656,"(1, 1, 0)","(0, 1, 0, 12)",164127.59512498413,405.12664084824655,12.033896468688573,0.3259153366088867,Success
E84658,"(0, 0, 0)","(0, 0, 0, 12)",88401.16666666667,297.3233369022127,10.002924312616628,0.22724127769470215,Success
E84663,"(2, 1, 0)","(0, 0, 0, 12)",74058.90957905757,272.1376665936885,7.3142424337289516,0.7074601650238037,Success
E84665,"(2, 1, 1)","(1, 1, 0, 12)",155317.66181356306,394.1036181178283,16.903505467030257,2.532068967819214,Success
E84676,"(0, 0, 0)","(0, 0, 0, 12)",34588.14013840831,185.97887013961642,10.27846352254565,0.22382783889770508,Success
E84678,"(0, 1, 1)","(1, 0, 0, 12)",28919.411874371275,170.0570841640279,6.33770836909955,4.779757976531982,Success
E84680,"(0, 0, 0)","(0, 0, 0, 12)",18173.33650519035,134.8085179252051,5.857410122437362,0.24002814292907715,Success
E84684,"(1, 0, 0)","(1, 1, 0, 12)",169937.91313803988,412.2352643067304,19.897876023225006,1.1690971851348877,Success
